Group_Num,Group_Desc,Year,AD_Week,Date,DoW,Ad_Day,Txns,SalesU,Sales$,BasketU,Basket$,AvgBskt$,AvgBsktU,GTxns,GSales$,GBasketU,GBasket$
246,WOMENS ATHLETIC SHOE,2016,32,9/11/2016,Sunday,5,17,17,1336,163,3921,231,10,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,32,9/12/2016,Monday,6,6,6,480,22,635,106,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,32,9/13/2016,Tuesday,7,13,9,735,32,1613,124,2,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,33,9/14/2016,Wednesday,1,15,12,823,60,1854,124,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,33,9/15/2016,Thursday,2,13,8,309,27,604,46,2,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,33,9/16/2016,Friday,3,42,44,2486,198,4927,117,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,33,9/17/2016,Saturday,4,55,58,3316,362,9808,178,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,33,9/18/2016,Sunday,5,19,19,1282,180,3174,167,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,33,9/19/2016,Monday,6,9,9,740,31,1276,142,3,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,33,9/20/2016,Tuesday,7,15,12,936,128,5119,341,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,34,9/21/2016,Wednesday,1,8,5,350,16,581,73,2,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,34,9/22/2016,Thursday,2,8,7,570,35,882,110,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,34,9/23/2016,Friday,3,20,21,1482,101,2850,142,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,34,9/24/2016,Saturday,4,16,18,1245,105,2030,127,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,34,9/25/2016,Sunday,5,23,23,1457,133,8132,354,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,34,9/26/2016,Monday,6,11,11,754,53,1574,143,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,34,9/27/2016,Tuesday,7,13,10,739,72,1633,126,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,35,9/28/2016,Wednesday,1,22,20,709,143,1842,84,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,35,9/29/2016,Thursday,2,24,26,1791,188,4575,191,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,35,9/30/2016,Friday,3,36,37,2464,167,5233,145,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,35,10/1/2016,Saturday,4,40,37,2194,324,6077,152,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,35,10/2/2016,Sunday,5,26,25,1384,227,3906,150,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,35,10/3/2016,Monday,6,21,13,1065,84,2867,137,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,35,10/4/2016,Tuesday,7,18,17,1178,68,1765,98,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,36,10/5/2016,Wednesday,1,17,12,884,87,2319,136,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,36,10/6/2016,Thursday,2,18,12,984,122,2524,140,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,36,10/7/2016,Friday,3,17,15,1014,124,2975,175,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,36,10/8/2016,Saturday,4,26,26,2007,145,4810,185,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,36,10/9/2016,Sunday,5,8,8,432,74,1324,166,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,36,10/10/2016,Monday,6,20,18,1272,215,5134,257,11,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,36,10/11/2016,Tuesday,7,14,8,608,96,3606,258,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,37,10/12/2016,Wednesday,1,34,33,2076,235,5791,170,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,37,10/13/2016,Thursday,2,29,23,1433,198,3908,135,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,37,10/14/2016,Friday,3,42,35,2554,216,5588,133,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,37,10/15/2016,Saturday,4,52,54,3268,380,9709,187,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,37,10/16/2016,Sunday,5,56,49,3313,343,12410,222,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,37,10/17/2016,Monday,6,39,34,2318,229,6038,155,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,37,10/18/2016,Tuesday,7,31,30,1951,196,4191,135,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,38,10/19/2016,Wednesday,1,14,15,947,127,2517,180,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,38,10/20/2016,Thursday,2,11,11,708,74,1578,143,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,38,10/21/2016,Friday,3,22,22,1157,120,3210,146,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,38,10/22/2016,Saturday,4,31,30,1900,195,4662,150,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,38,10/23/2016,Sunday,5,33,32,1778,267,7360,223,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,38,10/24/2016,Monday,6,18,15,1081,84,2135,119,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,38,10/25/2016,Tuesday,7,16,15,941,89,2466,154,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,39,10/26/2016,Wednesday,1,14,13,895,71,1589,114,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,39,10/27/2016,Thursday,2,24,16,1080,130,3488,145,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,39,10/28/2016,Friday,3,37,27,1596,255,7126,193,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,39,10/29/2016,Saturday,4,40,41,2288,236,6485,162,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,39,10/30/2016,Sunday,5,42,41,2233,376,9678,230,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,39,10/31/2016,Monday,6,13,13,926,48,1393,107,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,39,11/1/2016,Tuesday,7,19,19,1378,199,4019,212,10,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,40,11/2/2016,Wednesday,1,23,21,1369,108,2739,119,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,40,11/3/2016,Thursday,2,19,19,1146,111,2574,135,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,40,11/4/2016,Friday,3,25,28,1701,100,4535,181,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,40,11/5/2016,Saturday,4,50,54,3251,388,9768,195,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,40,11/6/2016,Sunday,5,28,28,1781,156,3848,137,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,40,11/7/2016,Monday,6,19,18,1306,71,2375,125,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,40,11/8/2016,Tuesday,7,8,8,448,16,535,67,2,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,41,11/9/2016,Wednesday,1,24,21,1111,139,3118,130,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,41,11/10/2016,Thursday,2,22,23,885,126,2406,109,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,41,11/11/2016,Friday,3,49,53,2641,253,9114,186,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,41,11/12/2016,Saturday,4,53,61,3069,465,8667,164,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,41,11/13/2016,Sunday,5,40,42,1619,349,5735,143,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,41,11/14/2016,Monday,6,20,20,932,114,2228,111,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,41,11/15/2016,Tuesday,7,40,51,1950,237,4254,106,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,42,11/16/2016,Wednesday,1,110,143,3698,1095,16581,151,10,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,42,11/17/2016,Thursday,2,75,85,1816,612,8043,107,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,42,11/18/2016,Friday,3,54,49,2091,289,5318,98,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,42,11/19/2016,Saturday,4,49,48,1985,376,7914,162,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,42,11/20/2016,Sunday,5,28,23,1164,231,3879,139,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,42,11/21/2016,Monday,6,8,4,417,28,982,123,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,42,11/22/2016,Tuesday,7,9,7,578,54,1949,217,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,43,11/23/2016,Wednesday,1,16,11,905,71,2196,137,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,43,11/25/2016,Friday,3,215,238,12992,2615,71262,331,12,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,43,11/26/2016,Saturday,4,76,80,4006,736,17648,232,10,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,43,11/27/2016,Sunday,5,45,43,2483,399,9929,221,9,1,23,2,84
246,WOMENS ATHLETIC SHOE,2016,43,11/28/2016,Monday,6,30,23,1127,176,2999,100,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,43,11/29/2016,Tuesday,7,19,18,1016,127,2631,138,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,44,11/30/2016,Wednesday,1,21,19,933,178,3213,153,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,44,12/1/2016,Thursday,2,15,11,525,125,1950,130,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,44,12/2/2016,Friday,3,34,26,1615,223,5152,152,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,44,12/3/2016,Saturday,4,68,64,4160,588,15382,226,9,1,35,21,144
246,WOMENS ATHLETIC SHOE,2016,44,12/4/2016,Sunday,5,51,52,3198,689,14851,291,14,1,55,13,266
246,WOMENS ATHLETIC SHOE,2016,44,12/5/2016,Monday,6,13,7,420,46,1002,77,4,1,48,1,48
246,WOMENS ATHLETIC SHOE,2016,44,12/6/2016,Tuesday,7,16,11,754,95,2295,143,6,5,321,45,895
246,WOMENS ATHLETIC SHOE,2016,45,12/7/2016,Wednesday,1,13,10,654,127,2492,192,10,2,110,24,449
246,WOMENS ATHLETIC SHOE,2016,45,12/8/2016,Thursday,2,15,10,629,71,1723,115,5,5,194,14,236
246,WOMENS ATHLETIC SHOE,2016,45,12/9/2016,Friday,3,19,19,1146,94,1872,99,5,9,535,61,910
246,WOMENS ATHLETIC SHOE,2016,45,12/10/2016,Saturday,4,40,37,1946,374,8803,220,9,30,1795,330,7887
246,WOMENS ATHLETIC SHOE,2016,45,12/11/2016,Sunday,5,30,25,1477,402,7195,240,13,17,924,273,4843
246,WOMENS ATHLETIC SHOE,2016,45,12/12/2016,Monday,6,18,14,1102,118,2542,141,7,10,727,95,1994
246,WOMENS ATHLETIC SHOE,2016,45,12/13/2016,Tuesday,7,22,14,989,157,4778,217,7,6,290,63,1663
246,WOMENS ATHLETIC SHOE,2016,46,12/14/2016,Wednesday,1,33,34,2247,264,6346,192,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,46,12/15/2016,Thursday,2,29,32,2222,253,7097,245,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,46,12/16/2016,Friday,3,39,35,2141,345,7293,187,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,46,12/17/2016,Saturday,4,68,64,3995,677,16931,249,10,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,46,12/18/2016,Sunday,5,64,63,3854,662,15111,236,10,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,46,12/19/2016,Monday,6,32,30,1794,178,5052,158,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,46,12/20/2016,Tuesday,7,46,43,2864,264,8991,195,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,47,12/21/2016,Wednesday,1,32,27,1531,197,5757,180,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,47,12/22/2016,Thursday,2,40,31,1672,324,6453,161,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,47,12/23/2016,Friday,3,59,63,3442,487,12473,211,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,47,12/24/2016,Saturday,4,33,34,1778,230,5670,172,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,47,12/26/2016,Monday,6,93,86,3730,913,15510,167,10,1,38,1,38
246,WOMENS ATHLETIC SHOE,2016,47,12/27/2016,Tuesday,7,53,41,2202,381,6896,130,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,48,12/28/2016,Wednesday,1,44,33,1407,185,3831,87,4,14,654,41,1168
246,WOMENS ATHLETIC SHOE,2016,48,12/29/2016,Thursday,2,35,35,1953,258,6020,172,7,3,95,32,280
246,WOMENS ATHLETIC SHOE,2016,48,12/30/2016,Friday,3,43,30,1706,179,4024,94,4,9,380,51,1136
246,WOMENS ATHLETIC SHOE,2016,48,12/31/2016,Saturday,4,35,28,1364,179,3880,111,5,6,325,47,909
246,WOMENS ATHLETIC SHOE,2016,48,1/1/2017,Sunday,5,20,19,798,76,2543,127,4,8,346,17,759
246,WOMENS ATHLETIC SHOE,2016,48,1/2/2017,Monday,6,33,17,1414,137,3464,105,4,7,489,38,1089
246,WOMENS ATHLETIC SHOE,2016,48,1/3/2017,Tuesday,7,19,18,1570,87,2694,142,5,3,184,5,231
246,WOMENS ATHLETIC SHOE,2016,49,1/4/2017,Wednesday,1,10,-1,-22,13,79,8,1,11,724,42,1180
246,WOMENS ATHLETIC SHOE,2016,49,1/5/2017,Thursday,2,16,4,298,65,543,34,4,1,64,3,155
246,WOMENS ATHLETIC SHOE,2016,49,1/6/2017,Friday,3,13,13,773,76,1591,122,6,6,264,16,540
246,WOMENS ATHLETIC SHOE,2016,49,1/9/2017,Monday,6,7,1,60,5,198,28,1,3,233,5,276
246,WOMENS ATHLETIC SHOE,2016,49,1/10/2017,Tuesday,7,8,6,376,38,1211,151,5,1,55,3,62
246,WOMENS ATHLETIC SHOE,2016,50,1/11/2017,Wednesday,1,14,6,383,50,1051,75,4,2,128,7,371
246,WOMENS ATHLETIC SHOE,2016,50,1/12/2017,Thursday,2,16,11,827,46,1202,75,3,4,232,32,496
246,WOMENS ATHLETIC SHOE,2016,50,1/13/2017,Friday,3,22,24,1150,152,3010,137,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,50,1/14/2017,Saturday,4,54,43,2352,407,7590,141,8,1,30,1,30
246,WOMENS ATHLETIC SHOE,2016,50,1/15/2017,Sunday,5,55,53,2981,443,8789,160,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,50,1/16/2017,Monday,6,32,29,1479,158,4048,126,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,50,1/17/2017,Tuesday,7,12,6,491,103,1182,99,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,51,1/18/2017,Wednesday,1,15,9,562,60,1183,79,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,51,1/19/2017,Thursday,2,12,12,903,100,1731,144,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,51,1/20/2017,Friday,3,19,13,1127,101,2607,137,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,51,1/21/2017,Saturday,4,36,34,2724,188,5626,156,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,51,1/22/2017,Sunday,5,26,17,1298,99,3023,116,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,51,1/23/2017,Monday,6,7,5,360,26,653,93,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,51,1/24/2017,Tuesday,7,5,5,422,23,535,107,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,52,1/25/2017,Wednesday,1,88,100,4071,792,12281,140,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,52,1/26/2017,Thursday,2,39,42,1688,270,4285,110,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,52,1/27/2017,Friday,3,45,48,2307,383,5909,131,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2016,52,1/28/2017,Saturday,4,71,72,3379,549,12496,176,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,52,1/29/2017,Sunday,5,50,54,2466,409,6952,139,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,52,1/30/2017,Monday,6,18,14,1036,74,1889,105,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,52,1/31/2017,Tuesday,7,17,14,939,42,1547,91,2,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,1,2/1/2017,Wednesday,1,27,21,1418,120,2994,111,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,1,2/2/2017,Thursday,2,17,17,1320,65,1877,110,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,1,2/3/2017,Friday,3,13,8,472,77,1452,112,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,1,2/4/2017,Saturday,4,73,62,4032,429,9689,133,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,1,2/5/2017,Sunday,5,23,23,1486,183,5046,219,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,1,2/6/2017,Monday,6,14,11,788,67,1452,104,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,1,2/7/2017,Tuesday,7,17,21,1408,74,2366,139,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,2,2/8/2017,Wednesday,1,9,9,732,36,972,108,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,2,2/9/2017,Thursday,2,19,19,1483,86,2652,140,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,2,2/10/2017,Friday,3,28,22,1575,111,3259,116,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,2,2/11/2017,Saturday,4,27,34,2530,187,5100,189,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,2,2/12/2017,Sunday,5,31,23,1751,178,4809,155,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,2,2/13/2017,Monday,6,15,10,845,58,1423,95,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,2,2/14/2017,Tuesday,7,12,12,816,80,1647,137,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,3,2/15/2017,Wednesday,1,15,14,1102,60,1774,118,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,3,2/16/2017,Thursday,2,16,12,766,72,2467,154,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,3,2/17/2017,Friday,3,16,11,794,102,1557,97,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,3,2/18/2017,Saturday,4,33,33,2833,177,5070,154,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,3,2/19/2017,Sunday,5,30,24,1475,211,8451,282,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,3,2/20/2017,Monday,6,23,22,1463,120,3043,132,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,3,2/21/2017,Tuesday,7,10,6,373,35,774,77,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,4,2/22/2017,Wednesday,1,76,97,3834,748,15183,200,10,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,4,2/23/2017,Thursday,2,47,46,1872,305,5918,126,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,4,2/24/2017,Friday,3,55,54,2563,493,8194,149,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,4,2/25/2017,Saturday,4,67,73,3297,616,10762,161,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,4,2/26/2017,Sunday,5,57,55,2620,619,10264,180,11,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,4,2/27/2017,Monday,6,10,3,221,4,81,8,0,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,4,2/28/2017,Tuesday,7,18,16,1109,134,2879,160,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,5,3/1/2017,Wednesday,1,30,33,2079,216,5495,183,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,5,3/2/2017,Thursday,2,33,33,1950,171,4590,139,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,5,3/3/2017,Friday,3,29,27,1760,114,2883,99,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,5,3/4/2017,Saturday,4,56,59,3971,299,10979,196,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,5,3/5/2017,Sunday,5,52,51,3070,389,8789,169,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,5,3/6/2017,Monday,6,22,22,1434,134,5403,246,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,5,3/7/2017,Tuesday,7,21,16,874,52,1624,77,2,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,6,3/8/2017,Wednesday,1,17,16,989,48,1258,74,3,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,6,3/9/2017,Thursday,2,15,16,1046,95,2410,161,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,6,3/10/2017,Friday,3,27,17,1301,144,3162,117,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,6,3/11/2017,Saturday,4,49,53,3149,493,11186,228,10,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,6,3/12/2017,Sunday,5,39,42,2582,272,6294,161,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,6,3/13/2017,Monday,6,17,13,958,88,2201,129,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,6,3/14/2017,Tuesday,7,20,14,838,64,1915,96,3,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,7,3/15/2017,Wednesday,1,22,21,1475,127,4689,213,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,7,3/16/2017,Thursday,2,19,16,1043,120,2127,112,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,7,3/17/2017,Friday,3,55,58,2377,487,9203,167,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,7,3/18/2017,Saturday,4,77,82,3819,800,14542,189,10,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,7,3/19/2017,Sunday,5,52,57,3061,455,8512,164,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,7,3/20/2017,Monday,6,24,13,1008,63,2205,92,3,1,72,7,190
246,WOMENS ATHLETIC SHOE,2017,7,3/21/2017,Tuesday,7,24,15,962,124,2269,95,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,8,3/22/2017,Wednesday,1,18,9,502,71,1404,78,4,7,239,29,587
246,WOMENS ATHLETIC SHOE,2017,8,3/23/2017,Thursday,2,15,13,874,42,1206,80,3,10,641,37,946
246,WOMENS ATHLETIC SHOE,2017,8,3/24/2017,Friday,3,21,13,580,114,2801,133,5,6,260,36,956
246,WOMENS ATHLETIC SHOE,2017,8,3/25/2017,Saturday,4,38,44,2911,297,7321,193,8,6,384,39,1048
246,WOMENS ATHLETIC SHOE,2017,8,3/26/2017,Sunday,5,34,26,1818,195,3308,97,6,6,474,25,738
246,WOMENS ATHLETIC SHOE,2017,8,3/27/2017,Monday,6,15,13,864,41,1311,87,3,6,405,21,697
246,WOMENS ATHLETIC SHOE,2017,8,3/28/2017,Tuesday,7,22,17,1281,129,3201,145,6,4,172,29,469
246,WOMENS ATHLETIC SHOE,2017,9,3/29/2017,Wednesday,1,125,183,4244,2307,23515,188,18,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,9,3/30/2017,Thursday,2,43,52,1290,378,3870,90,9,1,132,9,193
246,WOMENS ATHLETIC SHOE,2017,9,3/31/2017,Friday,3,47,56,2215,418,6193,132,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,9,4/1/2017,Saturday,4,87,95,3993,634,12003,138,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,9,4/2/2017,Sunday,5,73,69,3595,536,10508,144,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,9,4/3/2017,Monday,6,9,8,474,44,781,87,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,9,4/4/2017,Tuesday,7,11,10,702,51,1338,122,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,10,4/5/2017,Wednesday,1,9,6,458,93,2000,222,10,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,10,4/6/2017,Thursday,2,8,8,678,41,1054,132,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,10,4/7/2017,Friday,3,18,12,942,84,2005,111,5,1,28,2,28
246,WOMENS ATHLETIC SHOE,2017,10,4/8/2017,Saturday,4,32,16,1366,174,3777,118,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,10,4/9/2017,Sunday,5,23,23,1797,182,4886,212,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,10,4/10/2017,Monday,6,17,14,1025,69,1831,108,4,1,-160,-1,-160
246,WOMENS ATHLETIC SHOE,2017,10,4/11/2017,Tuesday,7,17,12,900,88,2165,127,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,11,4/12/2017,Wednesday,1,14,12,814,106,2258,161,8,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,11,4/13/2017,Thursday,2,16,13,882,149,3170,198,9,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,11,4/14/2017,Friday,3,22,22,1592,128,3771,171,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,11,4/15/2017,Saturday,4,24,23,1723,131,3619,151,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,11,4/16/2017,Sunday,5,12,12,918,116,3194,266,10,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,11,4/17/2017,Monday,6,14,8,506,103,1823,130,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,11,4/18/2017,Tuesday,7,9,7,580,55,1329,148,6,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,12,4/19/2017,Wednesday,1,25,22,1416,101,2816,113,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,12,4/20/2017,Thursday,2,27,25,1699,138,3693,137,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,12,4/21/2017,Friday,3,32,26,1573,105,2829,88,3,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,12,4/22/2017,Saturday,4,59,50,3154,264,6528,111,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,12,4/23/2017,Sunday,5,54,45,2392,275,6158,114,5,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,12,4/24/2017,Monday,6,18,17,1129,74,1881,104,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,12,4/25/2017,Tuesday,7,24,25,1505,103,2776,116,4,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,13,4/26/2017,Wednesday,1,51,50,2364,353,7263,142,7,0,0,0,0
246,WOMENS ATHLETIC SHOE,2017,13,4/27/2017,Thursday,2,35,34,1457,302,5145,147,9,0,0,0,0
