DISTRICT,LOC_NUM,LOC,GROUP,FEATURE_ITEM,ITEM_DESC,PO_NUM,OTB_EOW_DATE,ORDER_TYPE,OH_UNITS,IT_UNITS,OO_UNITS,QTY_ORDERED
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:11.5 D,18182530,3/25/2017,N/B,0,0,1,1
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,253:MENS/CHILDRENS SHOES,10562711,Toms 10008089 Paseo Denim Grey:020 GREY:12 D,18182530,3/25/2017,N/B,0,0,1,1
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,256:LADIES SEPS/DRESSES,10562384,SOHO PULL ON PONTE PANT BLK:001 BLACK:1X,0,,,2,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,256:LADIES SEPS/DRESSES,10562384,SOHO PULL ON PONTE PANT BLK:001 BLACK:3X,0,,,2,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,256:LADIES SEPS/DRESSES,10562409,SOHO PULL ON PONTE PANT H. GREY:020 GREY:1X,0,,,2,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,256:LADIES SEPS/DRESSES,10562409,SOHO PULL ON PONTE PANT H. GREY:020 GREY:3X,0,,,1,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,256:LADIES SEPS/DRESSES,10562424,SOHO PULL ON PONTE PANT ADMIRAL:442 BLUE TURQ OT:2X,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,256:LADIES SEPS/DRESSES,10562424,SOHO PULL ON PONTE PANT ADMIRAL:442 BLUE TURQ OT:3X,0,,,2,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,256:LADIES SEPS/DRESSES,10562431,SOHO PULL ON PONTE PANT BORDEAUX:722 YELLW MED OT:1X,0,,,1,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,256:LADIES SEPS/DRESSES,10562431,SOHO PULL ON PONTE PANT BORDEAUX:722 YELLW MED OT:3X,0,,,1,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,257:COMPUTER&PERIPHERALS,10562290,"F556UA-LH51-RD 15.6"" Ntbk, Red, i5 7200U, Exclusive",0,,,12,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,258:LADIES BRANDS/COLLEC,10562565,DEMOCRACY WOVEN ASYMMETRIC TOP - NOV:541 PURPLE OTHE:XS,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,258:LADIES BRANDS/COLLEC,10562565,DEMOCRACY WOVEN ASYMMETRIC TOP - NOV:541 PURPLE OTHE:S,0,,,1,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,258:LADIES BRANDS/COLLEC,10562565,DEMOCRACY WOVEN ASYMMETRIC TOP - NOV:541 PURPLE OTHE:M,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,258:LADIES BRANDS/COLLEC,10562595,DEMOCRACY WOVEN 3/4 SLEEVE PEASANT TOP - NOV:942 RED OTHER:XS,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,258:LADIES BRANDS/COLLEC,10562595,DEMOCRACY WOVEN 3/4 SLEEVE PEASANT TOP - NOV:942 RED OTHER:L,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,258:LADIES BRANDS/COLLEC,10562643,DEMOCRACY KNIT BELL SLV V-NECK LACE UP TOP - NOV:106 NATURAL:XS,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,258:LADIES BRANDS/COLLEC,10562643,DEMOCRACY KNIT BELL SLV V-NECK LACE UP TOP - NOV:106 NATURAL:S,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,258:LADIES BRANDS/COLLEC,10562730,DEMOCRACY KNIT SPLIT L/S LATTICE FRONT TOP - NOV:099 GREY OTH:XS,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,258:LADIES BRANDS/COLLEC,10562730,DEMOCRACY KNIT SPLIT L/S LATTICE FRONT TOP - NOV:099 GREY OTH:M,0,,,1,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,258:LADIES BRANDS/COLLEC,10562730,DEMOCRACY KNIT SPLIT L/S LATTICE FRONT TOP - NOV:099 GREY OTH:L,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,259:LADIES ACT/OUTDR/SRF,10210562,BBG OCEAN LIFE KNIT TEE DRESS:100 WHITE:M,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,259:LADIES ACT/OUTDR/SRF,10562532,REEBOK REVERSIBLE CAPRI PURPLE:594 PURPLE OTHER:S,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,259:LADIES ACT/OUTDR/SRF,10562532,REEBOK REVERSIBLE CAPRI PURPLE:594 PURPLE OTHER:M,0,,,-1,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,259:LADIES ACT/OUTDR/SRF,10562532,REEBOK REVERSIBLE CAPRI PURPLE:594 PURPLE OTHER:L,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,259:LADIES ACT/OUTDR/SRF,10562532,REEBOK REVERSIBLE CAPRI PURPLE:594 PURPLE OTHER:XL,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,259:LADIES ACT/OUTDR/SRF,10562763,GWP IDEOLOGY 3PK LADIES SOCKS,0,,,64,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,261:GIRLS,10562088,SURGENT PULLOVER HOODY:001 BLACK:XXS,0,,,1,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,261:GIRLS,10562088,SURGENT PULLOVER HOODY:001 BLACK:M,0,,,1,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,261:GIRLS,10562088,SURGENT PULLOVER HOODY:001 BLACK:L,0,,,1,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,261:GIRLS,10562095,SURGENT PULLOVER HOODY:050 GREY SLVR OTHER:XXS,0,,,1,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562178,OCT SS QUIK DANG TEE CHARCOAL:005 BK LGHT OTHER:S,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562178,OCT SS QUIK DANG TEE CHARCOAL:005 BK LGHT OTHER:L,0,,,1,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562178,OCT SS QUIK DANG TEE CHARCOAL:005 BK LGHT OTHER:XL,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562204,OCT SS QUIK MW LOGO TEE RED:607 RED DARK OTHE:S,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562204,OCT SS QUIK MW LOGO TEE RED:607 RED DARK OTHE:M,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562204,OCT SS QUIK MW LOGO TEE RED:607 RED DARK OTHE:L,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562204,OCT SS QUIK MW LOGO TEE RED:607 RED DARK OTHE:XL,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562214,OCT SS QUIK SLASH TEE BLACK:002 BK LGHT OTHER:L,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562228,OCT SS QUIK MILK MONEY TEE NAVY:410 BLUE NAVY OT:S,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562228,OCT SS QUIK MILK MONEY TEE NAVY:410 BLUE NAVY OT:M,0,,,1,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562228,OCT SS QUIK MILK MONEY TEE NAVY:410 BLUE NAVY OT:L,0,,,2,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562228,OCT SS QUIK MILK MONEY TEE NAVY:410 BLUE NAVY OT:XL,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562234,OCT SS QUIK ACTION TEE BLUE:417 BLUE NAVY OTH:S,0,,,-1,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562353,OCT LS QUIK EVERYDAY ZIP FLEECE DARK DENIM:401 BLUE DARK:XL,0,,,1,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562383,OCT LS QUIK GUITAR MAGIC KNIT HOOD GREY:037 GREY MED O:L,0,,,2,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562396,OCT QUIK EVERYDAY UNION PANT BLACK:002 BK LGHT OTHE:22,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562396,OCT QUIK EVERYDAY UNION PANT BLACK:002 BK LGHT OTHE:23,0,,,1,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562396,OCT QUIK EVERYDAY UNION PANT BLACK:002 BK LGHT OTHE:25,0,,,3,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562396,OCT QUIK EVERYDAY UNION PANT BLACK:002 BK LGHT OTHE:26,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562396,OCT QUIK EVERYDAY UNION PANT BLACK:002 BK LGHT OTHE:27,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562396,OCT QUIK EVERYDAY UNION PANT BLACK:002 BK LGHT OTHE:29,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562396,OCT QUIK EVERYDAY UNION PANT BLACK:002 BK LGHT OTHE:30,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:22,0,,,2,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:23,0,,,3,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:24,0,,,2,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:25,0,,,2,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:26,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:27,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:29,0,,,0,0,0,0
TIDEWATER DISTRICT,34,OCEANA MAIN STORE,262:BOYS,10562410,OCT QUIK EVERYDAY UNION PANT KHAKI:253 BEIGE DRK OT:30,0,,,0,0,0,0
TIDEWATER DISTRICT,35,DAMNECK PACKAGE ST,206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,1,0,0,0
TIDEWATER DISTRICT,35,DAMNECK PACKAGE ST,206:BEVERAGES,5497947,NESTLE PURE LIFE WATER 16.9OZ 24PK PET,0,,,19,0,0,0
TIDEWATER DISTRICT,35,DAMNECK PACKAGE ST,233:HOUSEHOLD CLEANING,13023,SKILCRAFT PREMIUM CUTLERY 24CT FORKS,0,,,23,0,0,0
TIDEWATER DISTRICT,35,DAMNECK PACKAGE ST,233:HOUSEHOLD CLEANING,13053,SKILCRAFT PREMIUM CUTLERY 24CT SPOONS,0,,,24,0,0,0
TIDEWATER DISTRICT,35,DAMNECK PACKAGE ST,233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,20,0,0,0
TIDEWATER DISTRICT,35,DAMNECK PACKAGE ST,233:HOUSEHOLD CLEANING,3631069,SOLO SQUARED PLASTIC CUPS 18OZ 30CT,0,,,7,0,0,0
TIDEWATER DISTRICT,35,DAMNECK PACKAGE ST,233:HOUSEHOLD CLEANING,5083890,SOLO SQUARED PLASTIC BOWLS 20OZ 22CT,0,,,9,0,0,0
TIDEWATER DISTRICT,36,DAMNECK AUTOPT (575),206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,5,0,0,0
TIDEWATER DISTRICT,36,DAMNECK AUTOPT (575),206:BEVERAGES,5497947,NESTLE PURE LIFE WATER 16.9OZ 24PK PET,0,,,3,0,0,0
TIDEWATER DISTRICT,36,DAMNECK AUTOPT (575),233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,6,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,204:FOOD,2130538,CAMPBELLS HOMESTYLE CHICKEN WITH EGG NOODLE TO GO 15.3OZ,0,,,6,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,13,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,206:BEVERAGES,5497947,NESTLE PURE LIFE WATER 16.9OZ 24PK PET,0,,,9,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,217:SPORTS NUTRITION,10562165,PREMIER PROTEIN 30G SHAKE CHOCOLATE 4PK,18728569,4/8/2017,ARB,0,0,12,12
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,217:SPORTS NUTRITION,10562169,PREMIER PROTEIN 30G SHAKE VANILLA 4PK,18728569,4/8/2017,ARB,0,0,12,12
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,233:HOUSEHOLD CLEANING,13023,SKILCRAFT PREMIUM CUTLERY 24CT FORKS,0,,,33,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,233:HOUSEHOLD CLEANING,13053,SKILCRAFT PREMIUM CUTLERY 24CT SPOONS,0,,,45,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,32,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,233:HOUSEHOLD CLEANING,3631069,SOLO SQUARED PLASTIC CUPS 18OZ 30CT,0,,,5,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,233:HOUSEHOLD CLEANING,3631143,"SOLO SQUARED PLASTIC PLATES 10.25"" 15CT",0,,,11,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,233:HOUSEHOLD CLEANING,5083890,SOLO SQUARED PLASTIC BOWLS 20OZ 22CT,0,,,0,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,233:HOUSEHOLD CLEANING,6558961,GLAD TALL KITCHEN DS 13GAL 45CT,0,,,6,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,242:MENS FURNISHINGS,10562508,Equipo 2PK Hanging Stripe/Solid Trunk - Grey Stripe/Grey:957 PINK O:S,0,,,2,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,242:MENS FURNISHINGS,10562508,Equipo 2PK Hanging Stripe/Solid Trunk - Grey Stripe/Grey:957 PINK O:M,0,,,2,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,242:MENS FURNISHINGS,10562508,Equipo 2PK Hanging Stripe/Solid Trunk - Grey Stripe/Grey:957 PINK O:L,0,,,1,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,242:MENS FURNISHINGS,10562538,Equipo 2PK Hanging Stripe/Solid Trunk - TealStripe/Navy:935 RED OT:S,0,,,2,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,242:MENS FURNISHINGS,10562538,Equipo 2PK Hanging Stripe/Solid Trunk - TealStripe/Navy:935 RED OT:M,0,,,3,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,242:MENS FURNISHINGS,10562538,Equipo 2PK Hanging Stripe/Solid Trunk - TealStripe/Navy:935 RED OT:L,0,,,1,0,0,0
TIDEWATER DISTRICT,37,DAMNECK MAIN STORE,257:COMPUTER&PERIPHERALS,10562290,"F556UA-LH51-RD 15.6"" Ntbk, Red, i5 7200U, Exclusive",0,,,2,0,0,0
TIDEWATER DISTRICT,39,LCREEK MM/PKG/GAS,204:FOOD,2130538,CAMPBELLS HOMESTYLE CHICKEN WITH EGG NOODLE TO GO 15.3OZ,0,,,7,0,0,0
TIDEWATER DISTRICT,39,LCREEK MM/PKG/GAS,206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,14,0,0,0
TIDEWATER DISTRICT,39,LCREEK MM/PKG/GAS,206:BEVERAGES,5497947,NESTLE PURE LIFE WATER 16.9OZ 24PK PET,0,,,63,0,0,0
TIDEWATER DISTRICT,39,LCREEK MM/PKG/GAS,233:HOUSEHOLD CLEANING,13023,SKILCRAFT PREMIUM CUTLERY 24CT FORKS,0,,,10,0,0,0
TIDEWATER DISTRICT,39,LCREEK MM/PKG/GAS,233:HOUSEHOLD CLEANING,13053,SKILCRAFT PREMIUM CUTLERY 24CT SPOONS,0,,,16,0,0,0
TIDEWATER DISTRICT,39,LCREEK MM/PKG/GAS,233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,30,0,0,0
TIDEWATER DISTRICT,39,LCREEK MM/PKG/GAS,233:HOUSEHOLD CLEANING,3631069,SOLO SQUARED PLASTIC CUPS 18OZ 30CT,0,,,9,0,0,0
TIDEWATER DISTRICT,39,LCREEK MM/PKG/GAS,233:HOUSEHOLD CLEANING,5083890,SOLO SQUARED PLASTIC BOWLS 20OZ 22CT,0,,,4,0,0,0
TIDEWATER DISTRICT,39,LCREEK MM/PKG/GAS,233:HOUSEHOLD CLEANING,6558961,GLAD TALL KITCHEN DS 13GAL 45CT,0,,,5,0,0,0
TIDEWATER DISTRICT,40,LCREEK WT ANNEX MM,204:FOOD,2130538,CAMPBELLS HOMESTYLE CHICKEN WITH EGG NOODLE TO GO 15.3OZ,0,,,3,0,0,0
TIDEWATER DISTRICT,40,LCREEK WT ANNEX MM,206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,7,0,0,0
TIDEWATER DISTRICT,40,LCREEK WT ANNEX MM,206:BEVERAGES,5497947,NESTLE PURE LIFE WATER 16.9OZ 24PK PET,0,,,2,0,0,0
TIDEWATER DISTRICT,40,LCREEK WT ANNEX MM,217:SPORTS NUTRITION,10562165,PREMIER PROTEIN 30G SHAKE CHOCOLATE 4PK,18720954,4/8/2017,ARB,0,0,6,6
TIDEWATER DISTRICT,40,LCREEK WT ANNEX MM,217:SPORTS NUTRITION,10562169,PREMIER PROTEIN 30G SHAKE VANILLA 4PK,18720954,4/8/2017,ARB,0,0,6,6
TIDEWATER DISTRICT,40,LCREEK WT ANNEX MM,233:HOUSEHOLD CLEANING,13023,SKILCRAFT PREMIUM CUTLERY 24CT FORKS,0,,,22,0,0,0
TIDEWATER DISTRICT,40,LCREEK WT ANNEX MM,233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,19,0,0,0
TIDEWATER DISTRICT,43,LCREEK HOME GALLERY,218:HOME ACCESSORIES,10562981,SARELY PEWTER FINISH LAMP,0,,,3,0,0,0
TIDEWATER DISTRICT,43,LCREEK HOME GALLERY,218:HOME ACCESSORIES,10562984,LARBER GRAY RUG 5X8,0,,,1,0,0,0
TIDEWATER DISTRICT,52,PORTS VA MINI MART,204:FOOD,2130538,CAMPBELLS HOMESTYLE CHICKEN WITH EGG NOODLE TO GO 15.3OZ,0,,,9,0,0,0
TIDEWATER DISTRICT,52,PORTS VA MINI MART,206:BEVERAGES,5497947,NESTLE PURE LIFE WATER 16.9OZ 24PK PET,0,,,51,0,0,0
TIDEWATER DISTRICT,52,PORTS VA MINI MART,217:SPORTS NUTRITION,10562165,PREMIER PROTEIN 30G SHAKE CHOCOLATE 4PK,0,,,4,0,0,0
TIDEWATER DISTRICT,52,PORTS VA MINI MART,217:SPORTS NUTRITION,10562169,PREMIER PROTEIN 30G SHAKE VANILLA 4PK,0,,,4,0,0,0
TIDEWATER DISTRICT,52,PORTS VA MINI MART,233:HOUSEHOLD CLEANING,13023,SKILCRAFT PREMIUM CUTLERY 24CT FORKS,0,,,27,0,0,0
TIDEWATER DISTRICT,52,PORTS VA MINI MART,233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,23,0,0,0
TIDEWATER DISTRICT,52,PORTS VA MINI MART,233:HOUSEHOLD CLEANING,3631069,SOLO SQUARED PLASTIC CUPS 18OZ 30CT,0,,,1,0,0,0
TIDEWATER DISTRICT,525,NORF SVCS CPLX (BEV),204:FOOD,2130538,CAMPBELLS HOMESTYLE CHICKEN WITH EGG NOODLE TO GO 15.3OZ,0,,,3,0,0,0
TIDEWATER DISTRICT,525,NORF SVCS CPLX (BEV),206:BEVERAGES,829729,AQUAFINA WATER 16.9OZ 24PK PET,0,,,3,0,0,0
TIDEWATER DISTRICT,525,NORF SVCS CPLX (BEV),206:BEVERAGES,5497947,NESTLE PURE LIFE WATER 16.9OZ 24PK PET,0,,,29,0,0,0
TIDEWATER DISTRICT,525,NORF SVCS CPLX (BEV),233:HOUSEHOLD CLEANING,13023,SKILCRAFT PREMIUM CUTLERY 24CT FORKS,0,,,21,0,0,0
TIDEWATER DISTRICT,525,NORF SVCS CPLX (BEV),233:HOUSEHOLD CLEANING,13053,SKILCRAFT PREMIUM CUTLERY 24CT SPOONS,0,,,13,0,0,0
TIDEWATER DISTRICT,525,NORF SVCS CPLX (BEV),233:HOUSEHOLD CLEANING,21383,SKILCRAFT PREMIUM CUTLERY 24CT ASSORTED,0,,,51,0,0,0
TIDEWATER DISTRICT,525,NORF SVCS CPLX (BEV),233:HOUSEHOLD CLEANING,3631069,SOLO SQUARED PLASTIC CUPS 18OZ 30CT,0,,,16,0,0,0
TIDEWATER DISTRICT,525,NORF SVCS CPLX (BEV),233:HOUSEHOLD CLEANING,5083890,SOLO SQUARED PLASTIC BOWLS 20OZ 22CT,0,,,6,0,0,0
