loc,order_nbr,item
10,18973659,9912151
10,18973659,10722636
10,19007929,9905020
10,19007929,10722636
10,19009178,10024770
10,19009178,10649888
10,19010994,9731712
10,19010994,10014499
10,19010994,10242060
10,19010994,10256101
10,19010994,10654468
10,19010994,10685744
10,19016305,10993980
10,19016305,10994076
10,19046115,9905020
10,19046115,9912151
10,19046115,10722636
10,19046115,10723412
10,19047436,10024770
10,19047436,10649888
10,19048874,9731712
10,19048874,10015137
10,19048874,10242060
10,19048874,10256101
10,19048874,10654468
10,19048874,10685744
10,19011349,10989584
10,18996185,10970870
10,18875506,10924505
10,18929136,10943551
10,18776184,10872891
10,18776184,10873130
10,19007930,10571816
10,19046116,10571816
10,18496923,10709939
10,18551700,10715128
10,18913036,10924988
10,18913036,10924990
10,18929086,10946475
10,18984559,10722751
10,19020829,10722732
10,18764821,10870484
10,18764821,10870501
10,18773069,10870434
10,19045808,7249345
10,19047444,8780114
10,19047444,9467134
10,19046103,10385782
10,19033534,10936658
10,19033538,8738780
10,19033538,9889880
10,19034246,10992752
10,18903643,9666710
10,18977992,9666710
10,19049762,9666710
10,19029634,10749008
10,19006231,4606755
10,19006985,9552358
10,19006985,9552373
10,19008063,8579195
10,19009788,9730009
10,19045608,9552358
10,19045608,9552373
10,19047864,5382700
10,18892474,10326874
10,18935178,4971799
10,19006900,5057239
10,19010284,10419502
10,19045535,4683569
10,19048387,9810178
10,19048445,9825456
10,19006710,9335257
10,19009615,7728083
10,19045376,9335257
10,19045671,8572356
10,19045671,8572381
10,19047431,4230445
10,19010986,8809978
10,19010986,8812938
10,19010986,8813000
10,19048867,8812938
10,19048867,8813000
10,19048897,7505056
10,19048897,8783210
10,19010012,1032596
10,19010012,5036623
10,19010321,9735402
10,19047856,6256299
10,19048159,1032596
10,19048159,5036623
10,19048159,5362694
10,19048928,4732719
10,18990252,9424545
10,18990252,10070214
10,18990252,10597188
10,19008688,10778784
10,19010356,4098764
10,19028326,9424545
10,19028326,10597176
10,19048458,4098764
10,19048458,7916156
10,19048458,9577430
10,18718232,9763552
10,18759420,9763552
10,18944048,7438416
10,18944048,9763552
10,18962577,9763552
10,18972026,60470
10,18972026,9176027
10,18979588,7438416
10,18979588,9763552
10,19006165,9175817
10,19017486,7438416
10,19043812,8737085
10,19044879,8197841
10,19044893,9374696
10,19044893,10593899
10,18786028,9283392
10,19005638,9283392
10,19040156,10835925
10,19044388,9283392
10,18413860,10330411
10,18989056,8827182
10,19027315,10555233
10,19045316,7617688
10,19045316,7733689
10,18975519,10617307
10,18975519,10623463
10,19007615,10333669
10,19007615,10333681
10,19007615,10333696
10,19007615,10451091
10,19007615,10451092
10,19009795,10617307
10,19009795,10617313
10,19009795,10623457
10,19036554,10891967
10,19036554,10891996
10,19046019,10333651
10,19046019,10333669
10,19046019,10333690
10,19046019,10333659
10,19046019,10451021
10,19046019,10451023
10,19046019,10451076
10,19048880,9324958
10,19006847,9800059
10,18166119,9619004
10,18726965,9619004
10,19025229,6448378
10,19025229,6625640
10,19044009,6448378
10,19044009,6625640
10,19046544,9858815
10,19046544,9858817
10,19050221,42523
10,19011591,10941774
10,19026855,10123616
10,18982989,10956936
10,18929118,10943973
10,18961303,10957785
10,18868065,10919475
10,18876159,10863582
10,18877781,10919087
10,18875372,10924315
10,18849369,10896427
10,18849369,10896432
10,18849369,10896572
10,18849369,10896586
10,18924862,10942057
10,19008930,10737522
10,19047126,10165930
10,19047343,10737534
15,18975089,9273693
16,18999584,10958542
16,18999584,10958555
16,19037844,10836363
10,18970846,10693426
10,19004929,10693426
10,19043307,10838241
10,18957757,8209877
10,18957757,8209878
10,18957757,8209880
10,18957757,10953161
10,18838212,10905369
10,18838212,10905403
10,18838212,10905441
10,18947829,10958267
10,18957757,8675461
10,18957757,9232471
10,18957757,10367061
10,19046688,10710554
10,19047943,10268265
10,19048625,10698297
10,19027875,10828302
10,19028401,10246939
10,19045894,10590344
10,18991473,10665576
10,19027657,10749901
10,19029163,10576840
10,18953840,10348267
10,18953840,10532663
10,18953840,10559713
10,18953840,10559717
10,18954857,10348083
10,18954857,10779199
10,18989141,10223220
10,18989141,10348267
10,18989141,10559717
10,18992046,10443336
10,19027230,10698206
10,19027386,10532663
10,19027386,10559713
10,19027386,10559717
10,19028335,10348083
10,19030048,10752914
10,19030137,10443336
10,19051576,10532663
10,18871894,10921312
10,18871894,10921319
10,18871894,10921332
10,18789807,10828963
10,18871894,10921368
10,18957322,10817707
10,18957322,10817719
10,18957322,10820427
10,18991102,10964359
10,18994930,10914197
10,18994930,10935707
10,18985809,10974287
10,18960571,10961544
10,18960571,10961640
10,18588383,10775173
10,18588880,10775346
10,18902632,10933418
10,18902632,10933433
10,18902632,10933454
10,19043036,11007586
10,18802014,10885353
10,19009023,10385579
10,19046341,10385579
10,19009270,9730948
10,18890677,10931046
10,18890677,10931082
10,18890677,10931118
10,18890677,10931164
10,19011752,10989999
10,19011957,10989970
10,19034301,10084758
16,19039127,11005565
16,19041645,11005572
16,19028872,10520312
16,19046681,10299372
16,19025508,4860665
16,19008761,10970349
16,19047763,9355801
16,18913616,10939189
16,18913777,10938945
16,19033352,10698206
16,18972569,10558621
16,18972569,10558690
16,19027215,10615565
16,19045237,10558580
16,19045251,10938998
16,19045251,10939928
16,19022973,10939538
16,19022973,10939581
16,19029626,10239308
16,19029626,10239368
16,19047905,10817372
16,18945685,10957609
16,18964585,10965068
16,19012910,10669840
16,19031550,10669959
16,19049741,10669889
16,18911412,10930109
16,18561922,10751061
16,18562822,10750963
16,18638927,10800066
16,19048876,10443621
16,18549393,10748052
16,18566229,10711920
16,18566229,10713580
16,18641116,10713551
16,18641754,10713137
16,18641754,10713702
16,18695996,10832896
16,19028091,10667864
16,19048877,10454134
16,18482826,10713113
16,18482826,10713180
16,18482826,10713233
16,18482826,10713326
16,18482826,10713332
16,18482826,10713338
16,18482826,10713344
16,18496600,9912151
16,18496600,10713431
16,18496600,10713455
16,18496600,10713498
16,18923839,10646939
16,18923839,10922555
16,18924216,10645637
16,18924216,10922421
16,18939674,10951894
16,18939674,10951928
16,18973659,9912151
16,18973659,10722636
16,19007929,9912151
16,19007929,10722636
16,19009178,10024770
16,19009178,10649888
16,19010994,10242060
16,19010994,10256101
16,19010994,10685744
16,19016305,10993980
16,19016305,10994076
16,19046115,9905020
16,19046115,9912151
16,19046115,10722636
16,19047436,10024770
16,19048874,9731712
16,19048874,10015137
16,19048874,10242060
16,19048874,10256101
16,19048874,10654468
16,19048874,10685744
16,19011349,10989584
16,18996185,10970870
16,18875506,10924505
16,18929136,10943551
16,18776184,10872891
16,18776184,10873130
16,19046116,10571816
16,18496923,10709939
16,18551700,10715128
16,18913036,10924988
16,18913036,10924990
16,18929086,10946475
16,18991462,10243171
16,19020829,10722732
16,18764821,10870484
16,18764821,10870501
16,18975089,9273693
16,19029450,9467134
16,19045808,8154253
16,19016822,10605394
16,19033534,10936658
16,19034246,10992752
16,19045608,9552358
16,19047864,5382700
16,18892474,10326874
16,19010284,9810178
16,19045501,10038080
16,19048387,5080040
16,19048599,10020311
16,19048867,8809995
16,19048867,8813000
16,19047856,9735405
16,19048159,1032596
16,19048159,10661460
16,19048928,4732719
16,19010356,9577430
16,19047140,10070214
16,19047140,10778784
16,19048458,4098764
16,18324365,9763552
16,18718232,7438416
16,18759420,7438416
16,18777688,9763552
16,18797030,9763552
16,18888773,9763552
16,19017486,7438416
16,19043777,9650455
16,19044893,10593899
16,18786028,9283392
16,19005638,9283392
16,18989056,8827182
16,18975519,10617297
16,18975519,10617307
16,18975519,10623457
16,19007615,10333690
16,19007615,10451021
16,19007615,10451076
16,19007615,10451085
16,19007615,10451091
16,19009795,10617313
16,19009795,10623463
16,19009795,10623482
16,19011000,9324958
16,19036554,10891967
16,19036554,10891996
16,19046019,10451023
16,19046019,10451024
16,19046019,10451064
16,19046019,10451085
16,19048101,10623457
16,19048101,10623482
16,18726965,9619004
16,18726965,9619407
16,19010302,9714379
16,19025229,6448378
16,19025229,6625640
16,19048361,9714379
16,18905777,10936477
16,19006109,10123616
16,19011591,10941774
16,18973530,10287316
16,19008924,5352739
16,19008924,9019800
16,19045527,7523158
16,19047278,6540525
16,18962987,10171442
16,19004929,10693426
16,19043307,10838241
16,18957757,8209877
16,18957757,8209878
16,18957757,8209880
16,18957757,10953161
16,18838212,10905369
16,18947829,10958267
16,18957757,8675461
16,18957757,9232471
16,18957757,10367061
16,19043704,6168220
16,19046688,10710554
16,19047924,9041633
16,19027875,10828302
16,19045894,10590344
16,19027657,10749901
16,19044932,10569680
16,18953840,10532663
16,18989141,9978833
16,18989141,10223220
16,18989141,10348267
16,18989141,10532663
16,18989141,10770483
16,18992046,10443336
16,19027230,10698206
16,19027386,10532663
16,19027386,10770483
16,18871894,10921312
16,18871894,10921319
16,18871894,10921332
16,18789807,10828963
16,18871894,10921368
16,18957322,10817707
16,18957322,10817719
16,18994930,10914197
16,18994930,10935707
16,18985809,10974287
16,18960571,10961544
16,18960571,10961640
16,18588383,10775173
16,18588880,10775346
16,18902632,10933418
16,18902632,10933433
16,18902632,10933454
16,19043036,11007586
16,18802014,10885353
16,19046341,10385579
16,19009270,9730948
16,19047466,9730948
16,18890677,10931046
16,18890677,10931082
16,18890677,10931118
16,18890677,10931164
16,19011752,10989999
16,19011957,10989970
16,19034301,10084758
16,19034301,10264160
16,19045572,10264160
16,18982989,10956936
16,18961303,10957785
16,18868065,10919475
16,18876159,10863582
16,18877781,10919087
16,18875372,10924315
16,18849369,10896427
16,18849369,10896432
16,18849369,10896572
16,18849369,10896586
16,19047343,10737534
17,18324365,7438416
20,19046821,102743
20,19046821,103114
20,18324365,7438416
20,18324365,9763552
20,19035153,7438416
20,18413860,7733689
20,18413860,8827182
20,18989056,8827182
20,19045316,7733689
21,18777688,7438416
24,18718232,9763552
24,18777688,7438416
24,18777688,9763552
24,18797030,7438416
24,18888773,7438416
24,18925820,9763552
24,18962577,7438416
24,18962577,9763552
24,19017486,9763552
24,19053651,7438416
28,19047237,8520569
28,19037863,8910739
28,19041646,11005572
28,18916866,10505769
28,18953820,10505769
28,19047745,9355801
28,19045252,10938998
28,19045252,10939928
28,19048876,10443621
28,18566229,10713580
28,18641754,10713702
28,19028091,10667864
28,19048877,10454134
28,18973659,9905020
28,19007929,9912151
28,19009178,10649888
28,19010994,9731712
28,19010994,10685744
28,19046115,9905020
28,19046115,9912151
28,19047436,10649888
28,19048874,9731712
28,19048874,10654468
28,19047444,7158991
28,19047444,9021475
28,18935178,4971799
28,19045535,5057270
28,19048419,9825495
28,19048159,1032596
28,19048928,4732719
28,18324365,9763552
28,18797030,7438416
28,18797030,9763552
28,18888773,9763552
28,18962577,9763552
28,18997550,7438416
28,19043733,8721071
28,19005638,9283392
28,19045316,7728437
28,19045316,9026072
28,19007567,10287316
28,19043307,10838241
28,18954857,10779199
28,19027230,10559189
28,19027230,10698206
28,19030137,10443336
28,18957322,10817707
28,18957322,10817719
28,18961303,10957785
29,19007930,10571816
29,19046116,10571816
29,18759420,7438416
29,18759420,9763552
29,18777688,7438416
29,18797030,9763552
29,18925820,7438416
29,18925820,9763552
29,18944048,9763552
29,18962577,9763552
29,18979588,7438416
29,19017486,9763552
29,19035153,9763552
29,19053651,7438416
29,18413860,7617688
29,19045422,9875783
29,19045527,7523158
29,19046452,10236134
29,19048310,10668957
32,19043474,102743
32,19037869,8910739
32,19007929,9905020
32,19009178,10649888
32,19046115,9905020
32,19046115,9912151
32,19047436,10649888
32,19048867,8813000
32,19010321,9735402
32,18324365,7438416
32,18797030,9763552
32,18888773,7438416
32,18997550,7438416
32,19035153,7438416
32,19053651,9763552
32,19006643,10330411
32,19045527,7523158
32,19027230,10698206
34,19043475,102743
34,18999585,10958542
34,18999585,10958555
34,19033591,10816306
34,19033591,10836363
34,19033591,10836406
34,19037849,9896130
34,19037849,10904371
34,19039128,11005565
34,19041647,11005572
34,19041913,10735221
34,18916867,10505769
34,19028868,10520312
34,18655378,10788106
34,18655378,10788109
34,19029036,10970349
34,19029709,10451552
34,19036409,10594841
34,19047746,9355801
34,18913617,10939189
34,18913778,10938945
34,19033361,10698206
34,18972564,10558586
34,18972564,10558621
34,18972564,10558690
34,18984598,10615565
34,18988965,10558580
34,18988965,10558586
34,18988965,10558621
34,18988965,10558690
34,18989046,10615565
34,19006572,10558536
34,19006572,10558621
34,19027246,10558523
34,19027246,10558536
34,19027246,10558621
34,19027246,10558690
34,19045236,10558536
34,19045248,10938998
34,19045248,10939928
34,19022974,10939572
34,19022974,10939581
34,19029621,10239308
34,19047910,10572530
34,19047910,10817372
34,18945685,10957609
34,18964585,10965068
34,19012910,10669840
34,19012910,10669914
34,18911412,10930109
34,18561922,10751061
34,18562822,10750963
34,18638927,10800066
34,18639437,10801409
34,19048876,10443621
